timestep,Auvergne_Rhone_Alpes,Nouvelle_Aquitaine,Occitanie,Provence_Alpes_Cote_dAzur
14253,26.648089,59.36562,54.944776,55.238598
14254,120.0,120.0,120.0,120.0
14255,94.749927,95.0,120.0,120.0
14256,87.2,120.0,119.3617,120.0
14257,25.0,3.907985e-14,25.0,3.907985e-14
14258,101.06383,102.98103,120.0,99.737533
14259,120.0,109.1954,101.06383,101.60428
14260,87.2,95.0,119.3617,120.0
14261,87.2,95.0,89.3,120.0
14262,114.4,120.0,116.07326,95.614973
14263,120.0,120.0,120.0,101.60428
14264,120.0,120.0,120.0,115.62767
14265,120.0,120.0,120.0,120.0
14266,120.0,120.0,120.0,120.0
14267,120.0,120.0,120.0,120.0
14268,120.0,120.0,112.70103,120.0
14269,109.1954,120.0,120.0,99.737533
14270,109.1954,120.0,120.0,99.737533
14271,120.0,120.0,87.8,118.4252
14272,120.0,120.0,89.3,120.0
14273,120.0,120.0,120.0,120.0
14274,120.0,120.0,120.0,120.0
14275,120.0,120.0,89.3,120.0
14276,120.0,120.0,120.0,120.0
14277,120.0,120.0,120.0,120.0
14278,106.1908,120.0,120.0,120.0
14279,87.2,120.0,119.3617,120.0
14280,87.8,120.0,120.0,120.0
14281,87.2,120.0,119.3617,120.0
14282,87.2,120.0,119.3617,120.0
14283,79.4,120.0,85.7,111.65775
14284,24.081365,54.200542,25.0,52.493438
14285,87.2,120.0,89.3,120.0
14286,79.4,120.0,111.06383,111.65775
14287,87.2,120.0,89.3,120.0
14288,120.0,109.1954,120.0,101.60428
14289,6.8889764,20.0,6.55,19.370079
14290,79.4,120.0,104.54018,111.65775
14291,91.411024,96.027833,92.654011,71.027833
14292,118.25459,120.0,120.0,99.737533
14293,79.4,120.0,85.7,111.65775
14294,120.0,120.0,120.0,120.0
14295,120.0,120.0,120.0,120.0
14296,120.0,120.0,120.0,120.0
14297,120.0,120.0,111.33998,120.0
14298,87.8,120.0,120.0,120.0
14299,118.25459,120.0,120.0,99.737533
14300,118.25459,120.0,120.0,99.737533
14301,88.017585,72.434006,67.039984,67.398487
14302,120.0,120.0,89.3,120.0
14303,87.2,120.0,89.3,120.0
14304,87.8,120.0,120.0,120.0
14305,120.0,95.0,89.3,120.0
14306,120.0,109.1954,120.0,101.60428
14307,108.97725,96.525575,89.3375,89.815241
14308,45.125,77.439024,46.4375,75.0
14309,89.243371,113.28195,120.0,120.0
14310,109.1954,120.0,120.0,99.737533
14311,109.1954,120.0,102.98103,120.0
14312,120.0,120.0,120.0,120.0
14313,120.0,120.0,120.0,120.0
14314,120.0,120.0,120.0,120.0
14315,120.0,120.0,120.0,120.0
14316,120.0,120.0,120.0,120.0
14317,120.0,120.0,120.0,101.60428
14318,109.1954,120.0,120.0,99.737533
14319,120.0,120.0,120.0,97.498862
14320,120.0,120.0,120.0,120.0
14321,120.0,120.0,120.0,120.0
14322,87.8,120.0,120.0,120.0
14323,120.0,120.0,111.49167,120.0
14324,120.0,120.0,120.0,120.0
14325,120.0,120.0,120.0,120.0
14326,120.0,120.0,89.3,120.0
14327,87.8,120.0,120.0,120.0
14328,87.2,120.0,119.3617,120.0
14329,79.4,120.0,111.06383,111.65775
14330,79.4,120.0,111.06383,111.65775
14331,79.4,120.0,85.7,111.65775
14332,47.271989,79.809944,48.624673,77.296245
14333,83.666142,120.0,85.7,116.22047
14334,87.2,120.0,89.3,120.0
14335,83.666142,120.0,85.7,116.22047
14336,118.25459,107.18919,120.0,99.737533
14337,6.3,20.650407,5.95,20.0
14338,87.2,120.0,89.3,120.0
14339,118.25459,107.18919,120.0,99.737533
14340,107.2,94.482759,108.7385,87.914439
14341,79.4,120.0,111.06383,111.65775
14342,87.8,120.0,120.0,120.0
14343,120.0,120.0,120.0,120.0
14344,87.8,120.0,120.0,120.0
14345,120.0,120.0,120.0,120.0
14346,120.0,120.0,120.0,120.0
14347,87.2,95.0,89.3,120.0
14348,109.1954,120.0,120.0,99.737533
14349,15.4325,46.474138,43.013298,43.243316
14350,91.092491,95.0,89.3,120.0
14351,87.2,114.7232,119.3617,120.0
14352,120.0,120.0,120.0,120.0
14353,113.825,120.0,115.4875,95.0
14354,118.25459,120.0,120.0,99.737533
14355,118.25459,120.0,120.0,99.737533
14356,109.1954,120.0,115.4875,95.0
14357,120.0,95.0,120.0,120.0
14358,59.14318,58.507536,36.322532,36.51677
14359,109.1954,120.0,115.4875,95.0
14360,120.0,120.0,120.0,101.60428
14361,120.0,120.0,120.0,101.60428
14362,120.0,120.0,120.0,120.0
14363,120.0,120.0,120.0,120.0
14364,120.0,109.1954,120.0,120.0
14365,120.0,120.0,102.98103,101.60428
14366,112.52756,110.89806,93.114425,93.612363
14367,120.0,93.425197,87.8,118.4252
14368,120.0,120.0,120.0,120.0
14369,120.0,120.0,100.80425,120.0
14370,120.0,120.0,120.0,120.0
14371,120.0,120.0,120.0,120.0
14372,87.8,120.0,120.0,120.0
14373,87.2,120.0,119.3617,120.0
14374,120.0,120.0,89.3,120.0
14375,87.2,120.0,89.3,120.0
14376,87.8,120.0,120.0,120.0
14377,87.2,120.0,119.3617,120.0
14378,83.666142,120.0,85.7,116.22047
14379,79.454638,120.0,85.7,111.71619
14380,79.4,120.0,85.7,111.65775
14381,79.4,120.0,85.7,111.65775
14382,79.4,120.0,85.7,111.65775
14383,83.666142,120.0,85.7,116.22047
14384,120.0,109.1954,101.06383,101.60428
14385,6.8889764,20.0,6.55,19.370079
14386,34.431803,10.841153,34.608335,10.08749
14387,106.6,93.793103,108.12727,87.272727
14388,87.2,120.0,97.427273,120.0
14389,79.4,120.0,85.7,111.65775
14390,87.8,120.0,120.0,120.0
14391,120.0,120.0,120.0,120.0
14392,87.8,120.0,120.0,120.0
14393,87.2,120.0,89.3,120.0
14394,87.2,120.0,119.3617,120.0
14395,87.2,120.0,119.3617,120.0
14396,109.1954,120.0,120.0,99.737533
14397,80.704602,64.028278,59.260215,59.577115
14398,120.0,95.0,89.3,120.0
14399,87.8,119.02828,120.0,120.0
14400,109.1954,120.0,115.4875,95.0
14401,120.0,95.0,98.092841,120.0
14402,120.0,120.0,120.0,101.60428
14403,118.25459,120.0,120.0,99.737533
14404,120.0,120.0,87.8,118.4252
14405,120.0,95.0,120.0,120.0
14406,113.825,120.0,102.98103,95.0
14407,113.825,120.0,115.4875,95.0
14408,109.1954,120.0,120.0,99.737533
14409,120.0,120.0,120.0,111.68939
14410,120.0,120.0,120.0,120.0
14411,120.0,120.0,120.0,120.0
14412,120.0,120.0,102.98103,120.0
14413,101.06383,112.92553,120.0,99.737533
14414,120.0,109.1954,101.06383,101.60428
14415,87.8,120.0,120.0,120.0
14416,120.0,120.0,120.0,120.0
14417,120.0,120.0,120.0,120.0
14418,120.0,120.0,120.0,120.0
14419,120.0,120.0,120.0,120.0
14420,120.0,120.0,120.0,120.0
14421,109.7089,120.0,120.0,120.0
14422,120.0,120.0,89.3,120.0
14423,120.0,120.0,89.3,120.0
14424,87.8,120.0,120.0,120.0
14425,87.2,120.0,119.3617,120.0
14426,114.5935,102.98103,120.0,99.737533
14427,87.2,120.0,119.3617,120.0
14428,87.2,120.0,89.3,120.0
14429,87.2,120.0,119.3617,120.0
14430,83.666142,120.0,85.7,116.22047
14431,83.666142,120.0,85.7,116.22047
14432,118.25459,107.18919,120.0,99.737533
14433,83.666142,120.0,85.7,116.22047
14434,120.0,109.1954,120.0,101.60428
14435,69.2,50.804598,70.027273,47.272727
14436,87.2,120.0,119.3617,120.0
14437,47.8,26.206897,49.175862,25.381482
14438,87.8,120.0,120.0,120.0
14439,120.0,120.0,120.0,120.0
14440,87.8,120.0,120.0,120.0
14441,120.0,120.0,120.0,120.0
14442,120.0,120.0,120.0,120.0
14443,87.2,95.0,89.3,120.0
14444,109.1954,120.0,120.0,99.737533
14445,87.8,120.0,120.0,120.0
14446,120.0,120.0,120.0,120.0
14447,87.8,120.0,120.0,120.0
14448,118.25459,120.0,120.0,99.737533
14449,120.0,120.0,120.0,120.0
14450,101.06383,112.92553,120.0,99.737533
14451,87.2,120.0,119.3617,120.0
14452,87.205461,95.0,89.3,120.0
14453,120.0,120.0,120.0,120.0
14454,101.06383,112.92553,120.0,99.737533
14455,109.1954,120.0,102.98103,95.0
14456,109.1954,120.0,120.0,120.0
14457,101.06383,112.92553,120.0,119.49468
14458,109.1954,120.0,120.0,99.737533
14459,109.1954,120.0,115.4875,95.0
14460,120.0,118.23138,101.06383,120.0
14461,109.1954,120.0,120.0,120.0
14462,109.1954,120.0,120.0,99.737533
14463,101.06383,112.92553,120.0,100.7874
14464,120.0,120.0,120.0,95.0
14465,101.06383,112.92553,120.0,99.737533
14466,87.8,120.0,120.0,120.0
14467,120.0,95.0,89.3,120.0
14468,120.0,120.0,120.0,120.0
14469,87.8,120.0,120.0,120.0
14470,120.0,120.0,89.3,120.0
14471,87.2,120.0,104.72902,120.0
14472,87.8,120.0,120.0,120.0
14473,87.2,120.0,89.3,120.0
14474,79.4,120.0,111.06383,111.65775
14475,79.4,120.0,111.06383,111.65775
14476,17.263451,46.671522,18.054479,45.201552
14477,83.666142,120.0,85.7,116.22047
14478,114.5935,102.98103,120.0,99.737533
14479,87.2,120.0,97.092411,120.0
14480,79.4,120.0,85.7,111.65775
14481,106.6,112.27273,108.12727,87.272727
14482,79.4,120.0,111.06383,111.65775
14483,120.0,120.0,120.0,101.60428
14484,21.7,24.946524,49.680851,49.946524
14485,68.9,50.45977,71.549138,48.870486
14486,87.8,120.0,120.0,120.0
14487,120.0,120.0,120.0,120.0
14488,93.825,120.0,120.0,120.0
14489,120.0,120.0,120.0,120.0
14490,120.0,120.0,120.0,120.0
14491,113.825,120.0,115.4875,95.0
14492,120.0,118.23138,101.06383,101.60428
14493,20.0,51.724138,47.87234,48.128342
14494,120.0,120.0,120.0,120.0
14495,87.8,120.0,120.0,120.0
14496,87.8,95.0,120.0,120.0
14497,112.22897,120.0,120.0,120.0
14498,120.0,120.0,120.0,95.0
14499,48.95264,47.575862,78.673021,72.575862
14500,120.0,120.0,120.0,120.0
14501,120.0,85.7,120.0,110.7
14502,109.1954,120.0,120.0,120.0
14503,120.0,120.0,120.0,120.0
14504,109.1954,120.0,120.0,120.0
14505,109.1954,120.0,120.0,120.0
14506,109.1954,120.0,120.0,120.0
14507,109.1954,120.0,120.0,120.0
14508,109.1954,120.0,102.98103,120.0
14509,109.1954,120.0,120.0,120.0
14510,120.0,120.0,108.99367,120.0
14511,109.1954,120.0,120.0,120.0
14512,120.0,120.0,102.98103,120.0
14513,120.0,79.4,87.8,104.4
14514,120.0,93.425197,87.8,118.4252
14515,120.0,120.0,120.0,120.0
14516,120.0,120.0,120.0,120.0
14517,120.0,120.0,120.0,120.0
14518,87.8,120.0,120.0,120.0
14519,113.98161,120.0,120.0,120.0
14520,87.8,120.0,120.0,120.0
14521,87.2,120.0,119.3617,120.0
14522,79.4,120.0,111.06383,111.65775
14523,120.0,95.0,89.3,120.0
14524,66.6,47.816092,44.255319,44.491979
14525,87.2,119.5909,119.3617,120.0
14526,120.0,120.0,102.98103,101.60428
14527,120.0,95.0,89.525331,120.0
14528,80.0,94.6,91.294,69.6
14529,120.0,120.0,120.0,101.60428
14530,120.0,120.0,120.0,101.60428
14531,120.0,120.0,120.0,101.60428
14532,87.8,120.0,120.0,120.0
14533,120.0,120.0,120.0,120.0
14534,87.8,120.0,120.0,120.0
14535,120.0,120.0,120.0,120.0
14536,120.0,120.0,120.0,120.0
14537,87.2,111.53463,89.3,120.0
14538,120.0,93.425197,87.8,118.4252
14539,120.0,118.23138,101.06383,101.60428
14540,12.0,11.096257,11.756684,13.903743
14541,90.8,75.632184,70.0,70.374332
14542,120.0,120.0,120.0,120.0
14543,87.8,120.0,120.0,120.0
14544,120.0,95.0,120.0,120.0
14545,93.033232,95.0,120.0,120.0
14546,120.0,109.1954,101.06383,120.0
14547,2.226,4.1187166,28.96383,29.118717
14548,87.2,95.0,89.3,120.0
14549,120.0,79.4,87.8,104.4
14550,101.06383,120.0,120.0,119.49468
14551,109.1954,120.0,120.0,120.0
14552,109.1954,120.0,120.0,120.0
14553,120.0,120.0,120.0,120.0
14554,120.0,120.0,120.0,120.0
14555,120.0,120.0,120.0,120.0
14556,120.0,120.0,120.0,120.0
14557,101.06383,112.92553,120.0,119.49468
14558,120.0,109.1954,101.06383,120.0
14559,120.0,79.4,87.8,87.2
14560,7.1592321,36.964635,9.0998754,11.964635
14561,120.0,120.0,104.07459,120.0
14562,87.8,120.0,120.0,120.0
14563,120.0,120.0,120.0,120.0
14564,87.8,120.0,120.0,120.0
14565,120.0,120.0,89.3,120.0
14566,120.0,120.0,89.3,120.0
14567,120.0,120.0,120.0,120.0
14568,87.8,120.0,120.0,120.0
14569,87.2,120.0,119.3617,120.0
14570,79.4,120.0,111.06383,111.65775
14571,79.4,120.0,111.06383,111.65775
14572,6.3,21.494253,5.1715517,20.0
14573,50.608943,86.906831,55.171552,80.86518
14574,79.4,120.0,111.06383,111.65775
14575,87.2,120.0,115.6383,120.0
14576,87.2,120.0,119.3617,120.0
14577,118.25459,120.0,120.0,99.737533
14578,120.0,109.1954,101.06383,101.60428
14579,118.25459,120.0,120.0,99.737533
14580,87.8,120.0,120.0,120.0
14581,120.0,120.0,120.0,120.0
14582,120.0,120.0,120.0,120.0
14583,120.0,120.0,120.0,120.0
14584,120.0,120.0,120.0,120.0
14585,120.0,120.0,89.3,120.0
14586,113.825,120.0,115.4875,95.0
14587,113.825,120.0,115.4875,95.0
14588,16.144452,10.178791,1.3191175,9.4711741
14589,120.0,109.1954,101.06383,101.60428
14590,120.0,120.0,120.0,120.0
14591,87.8,120.0,120.0,120.0
14592,87.2,120.0,119.3617,120.0
14593,3.8,5.802139,30.638298,30.802139
14594,79.4,120.0,111.06383,111.65775
14595,40.523695,60.255615,58.580973,35.255615
14596,87.2,95.0,89.3,120.0
14597,120.0,110.28336,120.0,120.0
14598,120.0,79.4,87.8,87.2
14599,120.0,83.666142,117.79528,87.2
14600,109.1954,120.0,102.98103,120.0
14601,109.1954,120.0,120.0,120.0
14602,109.1954,120.0,120.0,120.0
14603,109.1954,120.0,120.0,120.0
14604,109.1954,120.0,102.98103,120.0
14605,109.1954,120.0,102.98103,120.0
14606,120.0,120.0,102.98103,120.0
14607,109.1954,120.0,102.98103,120.0
14608,109.1954,120.0,120.0,99.737533
14609,85.0,48.95,80.162602,73.95
14610,109.1954,120.0,120.0,99.737533
14611,120.0,95.0,120.0,120.0
14612,120.0,120.0,120.0,120.0
14613,120.0,120.0,120.0,120.0
14614,120.0,120.0,120.0,120.0
14615,120.0,120.0,120.0,120.0
14616,120.0,120.0,120.0,120.0
14617,120.0,120.0,120.0,120.0
14618,87.8,120.0,120.0,120.0
14619,87.8,120.0,120.0,120.0
14620,112.7305,118.82941,114.37252,93.829414
14621,87.2,95.0,119.3617,120.0
14622,24.771343,28.231383,25.702892,53.231383
14623,87.2,95.0,119.3617,120.0
14624,101.06383,120.0,120.0,99.737533
14625,120.0,118.23138,101.06383,101.60428
14626,120.0,120.0,120.0,101.60428
14627,118.25459,120.0,120.0,99.737533
14628,87.8,120.0,120.0,120.0
14629,120.0,120.0,120.0,120.0
14630,120.0,120.0,120.0,120.0
14631,120.0,120.0,120.0,120.0
14632,120.0,95.0,120.0,120.0
14633,120.0,95.0,120.0,120.0
14634,120.0,94.117589,88.459504,119.11759
14635,89.545407,88.343764,68.665326,69.032521
14636,120.0,120.0,120.0,101.60428
14637,69.173228,50.773826,70.0,47.244094
14638,115.19823,120.0,120.0,120.0
14639,87.8,95.0,120.0,120.0
14640,120.0,120.0,120.0,120.0
14641,120.0,120.0,103.46853,120.0
14642,120.0,120.0,102.98103,101.60428
14643,113.825,120.0,115.4875,95.0
14644,20.0,23.128342,47.87234,48.128342
14645,87.2,95.0,119.3617,120.0
14646,120.0,120.0,114.22128,101.60428
14647,120.0,120.0,120.0,101.60428
14648,120.0,120.0,120.0,120.0
14649,120.0,120.0,120.0,120.0
14650,120.0,120.0,120.0,120.0
14651,120.0,120.0,120.0,120.0
14652,120.0,120.0,120.0,101.60428
14653,120.0,120.0,120.0,101.60428
14654,79.4,120.0,111.06383,111.65775
14655,87.2,120.0,119.3617,120.0
14656,87.8,120.0,120.0,120.0
14657,120.0,120.0,120.0,120.0
14658,120.0,120.0,89.3,120.0
14659,120.0,120.0,120.0,120.0
14660,120.0,120.0,89.3,120.0
14661,120.0,120.0,89.3,120.0
14662,112.53386,120.0,89.3,120.0
14663,87.2,120.0,89.3,120.0
14664,87.8,120.0,120.0,120.0
14665,87.2,120.0,119.3617,120.0
14666,83.666142,120.0,85.7,116.22047
14667,20.0,51.724138,22.715517,48.128342
14668,20.0,51.724138,22.715517,48.128342
14669,52.2,88.735632,56.858621,82.566845
14670,79.4,120.0,85.7,111.65775
14671,79.4,120.0,85.7,111.65775
14672,63.825,120.0,94.494681,95.0
14673,120.0,109.1954,120.0,101.60428
14674,120.0,120.0,120.0,101.60428
14675,120.0,120.0,120.0,101.60428
14676,87.2,120.0,119.3617,120.0
14677,110.175,120.0,89.3,120.0
14678,87.8,120.0,120.0,120.0
14679,87.8,120.0,120.0,120.0
14680,117.05459,120.0,120.0,120.0
14681,87.8,120.0,120.0,120.0
14682,120.0,120.0,87.8,118.4252
14683,34.4,10.804598,34.575936,10.053476
14684,118.25459,120.0,120.0,99.737533
14685,120.0,109.1954,101.06383,101.60428
14686,120.0,120.0,89.3,120.0
14687,87.2,95.0,108.80549,120.0
14688,87.8,120.0,120.0,120.0
14689,120.0,120.0,89.3,120.0
14690,50.447966,29.250535,50.924265,27.217076
14691,120.0,109.1954,120.0,101.60428
14692,113.825,120.0,115.4875,95.0
14693,87.2,95.0,89.3,120.0
14694,87.2,95.0,119.3617,120.0
14695,120.0,120.0,102.98103,101.60428
14696,120.0,120.0,120.0,101.60428
14697,120.0,120.0,120.0,101.60428
14698,120.0,120.0,120.0,101.60428
14699,120.0,120.0,120.0,120.0
14700,120.0,120.0,120.0,101.60428
14701,118.25459,120.0,120.0,99.737533
14702,118.25459,120.0,120.0,99.737533
14703,116.71601,120.0,89.3,120.0
14704,87.2,120.0,119.3617,120.0
14705,87.8,120.0,120.0,120.0
14706,87.2,120.0,119.3617,120.0
14707,87.8,120.0,120.0,120.0
14708,120.0,120.0,89.3,120.0
14709,87.2,120.0,89.3,120.0
14710,120.0,120.0,89.3,120.0
14711,120.0,120.0,89.3,120.0
14712,87.2,120.0,89.3,120.0
14713,87.2,120.0,119.3617,120.0
14714,79.4,120.0,85.7,111.65775
14715,83.666142,120.0,85.7,116.22047
14716,43.666142,20.613017,44.015508,19.963788
14717,83.666142,120.0,85.7,116.22047
14718,79.4,120.0,85.7,111.65775
14719,87.2,120.0,92.000327,120.0
14720,79.4,120.0,85.7,111.65775
14721,43.309186,75.433822,44.587701,73.057953
14722,118.25459,107.18919,120.0,99.737533
14723,118.25459,120.0,120.0,99.737533
14724,87.2,120.0,119.3617,120.0
14725,87.2,120.0,89.3,120.0
14726,87.8,120.0,120.0,120.0
14727,120.0,120.0,120.0,120.0
14728,87.8,120.0,120.0,120.0
14729,107.07959,120.0,120.0,120.0
14730,87.8,120.0,120.0,120.0
14731,120.0,109.1954,120.0,101.60428
14732,120.0,109.1954,120.0,101.60428
14733,120.0,109.1954,101.06383,101.60428
14734,120.0,95.0,89.3,120.0
14735,87.2,120.0,119.3617,120.0
14736,113.825,120.0,115.4875,95.0
14737,87.2,120.0,89.3,120.0
14738,118.25459,120.0,120.0,99.737533
14739,98.632229,103.75105,100.01037,78.751047
14740,87.2,95.0,89.3,120.0
14741,83.666142,120.0,85.7,116.22047
14742,79.4,120.0,85.7,111.65775
14743,120.0,120.0,120.0,101.60428
14744,120.0,109.1954,101.06383,101.60428
14745,120.0,120.0,120.0,101.60428
14746,120.0,120.0,120.0,101.60428
14747,120.0,120.0,120.0,101.60428
14748,120.0,120.0,120.0,101.60428
14749,120.0,120.0,120.0,101.60428
14750,118.25459,107.18919,120.0,99.737533
14751,87.2,120.0,89.3,120.0
14752,113.67685,120.0,103.79059,120.0
14753,87.2,120.0,119.3617,120.0
14754,120.0,120.0,89.3,120.0
14755,120.0,120.0,120.0,120.0
14756,120.0,120.0,89.3,120.0
14757,120.0,120.0,89.3,120.0
14758,120.0,120.0,89.3,120.0
14759,87.2,120.0,119.3617,120.0
14760,87.8,120.0,120.0,120.0
14761,87.2,120.0,119.3617,120.0
14762,83.666142,120.0,85.7,116.22047
14763,83.666142,120.0,85.7,116.22047
14764,79.4,120.0,85.7,111.65775
14765,83.666142,120.0,85.7,116.22047
14766,79.4,120.0,111.06383,111.65775
14767,87.2,120.0,89.3,120.0
14768,118.25459,107.18919,120.0,99.737533
14769,102.4,88.965517,103.84866,82.780749
14770,23.854593,56.154705,51.972971,52.250902
14771,118.25459,120.0,120.0,99.737533
14772,87.2,120.0,119.3617,120.0
14773,87.2,120.0,89.3,120.0
14774,120.0,120.0,120.0,120.0
14775,87.8,120.0,120.0,120.0
14776,87.2,120.0,119.3617,120.0
14777,87.2,120.0,89.3,120.0
14778,87.2,120.0,89.3,120.0
14779,34.4,10.804598,34.575936,10.053476
14780,118.25459,120.0,120.0,99.737533
14781,120.0,109.1954,101.06383,101.60428
14782,87.8,120.0,120.0,120.0
14783,87.2,120.0,119.3617,120.0
14784,87.2,95.0,119.3617,120.0
14785,87.8,120.0,120.0,120.0
14786,118.25459,107.18919,120.0,99.737533
14787,79.4,120.0,85.7,111.65775
14788,120.0,95.0,89.3,120.0
14789,120.0,120.0,89.3,120.0
14790,120.0,95.0,89.3,120.0
14791,109.1954,120.0,115.4875,95.0
14792,118.25459,120.0,120.0,99.737533
14793,109.1954,120.0,120.0,99.737533
14794,109.1954,120.0,120.0,99.737533
14795,109.1954,120.0,115.4875,95.0
14796,109.1954,120.0,115.4875,95.0
14797,14.129948,13.374276,8.9067869,11.625724
14798,120.0,118.23138,101.06383,101.60428
14799,109.1954,120.0,115.4875,95.0
14800,120.0,120.0,120.0,101.60428
14801,87.2,95.0,89.3,120.0
14802,83.666142,120.0,85.7,116.22047
14803,120.0,120.0,120.0,120.0
14804,120.0,120.0,120.0,120.0
14805,87.2,120.0,89.3,120.0
14806,120.0,120.0,89.3,120.0
14807,87.2,120.0,89.3,120.0
14808,87.2,120.0,89.3,120.0
14809,87.2,120.0,89.3,120.0
14810,87.2,120.0,89.3,120.0
14811,84.309186,91.908221,86.35508,116.90822
14812,51.639848,88.091779,81.531753,81.967752
14813,120.0,120.0,120.0,101.60428
14814,87.2,120.0,89.3,120.0
14815,75.0,81.951872,76.871658,106.95187
14816,13.385255,12.577813,13.167867,12.422187
14817,118.25459,120.0,120.0,99.737533
14818,118.25459,120.0,120.0,99.737533
14819,118.25459,120.0,120.0,99.737533
14820,87.2,95.0,119.3617,120.0
14821,87.8,120.0,120.0,120.0
14822,120.0,120.0,120.0,120.0
14823,87.8,120.0,120.0,120.0
14824,87.8,120.0,120.0,120.0
14825,105.59914,95.0,120.0,120.0
14826,87.2,120.0,101.23057,120.0
14827,71.403736,74.629664,72.272255,49.629664
14828,109.1954,120.0,120.0,99.737533
14829,80.0,78.976064,58.510638,58.823529
14830,120.0,95.0,89.3,120.0
14831,87.2,95.0,119.3617,120.0
14832,87.8,120.0,120.0,120.0
14833,87.2,95.0,89.3,120.0
14834,120.0,109.1954,120.0,101.60428
14835,87.2,95.0,89.3,120.0
14836,87.2,120.0,119.3617,120.0
14837,120.0,120.0,120.0,120.0
14838,87.8,98.171466,120.0,120.0
14839,120.0,79.4,87.8,104.4
14840,51.034483,69.4,67.291,44.4
14841,118.25459,120.0,120.0,99.737533
14842,109.1954,120.0,120.0,99.737533
14843,109.1954,120.0,120.0,99.737533
14844,5.23754,4.6746071,32.167596,29.674607
14845,69.339532,35.325393,65.39338,60.325393
14846,109.1954,120.0,120.0,99.737533
14847,109.1954,120.0,115.4875,95.0
14848,50.256534,52.012336,29.281665,27.012336
14849,120.0,85.7,120.0,110.7
14850,120.0,95.0,120.0,120.0
14851,117.35015,120.0,120.0,120.0
14852,109.1954,120.0,120.0,99.737533
14853,89.306395,120.0,120.0,120.0
14854,109.1954,120.0,120.0,99.737533
14855,87.2,120.0,89.3,120.0
14856,87.2,120.0,119.3617,120.0
14857,87.2,120.0,100.93718,120.0
14858,87.2,95.0,89.3,120.0
14859,50.6,55.855615,52.014973,80.855615
14860,90.31559,94.856246,91.538074,69.856246
14861,20.0,23.128342,20.842246,48.128342
14862,20.0,23.128342,29.157754,48.128342
14863,120.0,93.425197,87.8,118.4252
14864,61.809935,64.368914,42.67633,39.368914
14865,118.25459,120.0,120.0,99.737533
14866,79.4,120.0,111.06383,111.65775
14867,118.25459,120.0,120.0,99.737533
14868,113.825,120.0,115.4875,95.0
14869,120.0,120.0,89.3,120.0
14870,87.8,120.0,120.0,120.0
14871,120.0,120.0,120.0,120.0
14872,87.8,120.0,120.0,120.0
14873,92.564212,95.0,120.0,120.0
14874,87.2,95.0,89.3,120.0
14875,62.171343,68.231383,63.802892,93.231383
14876,120.0,120.0,102.98103,101.60428
14877,120.0,118.23138,101.06383,101.60428
14878,120.0,120.0,120.0,120.0
14879,87.8,120.0,120.0,120.0
14880,101.06383,120.0,120.0,99.737533
14881,87.2,95.0,89.3,120.0
14882,79.4,120.0,111.06383,111.65775
14883,112.77894,118.88122,114.42186,93.88122
14884,74.651337,81.57897,76.516469,106.57897
14885,87.2,95.0,89.3,120.0
14886,54.825,72.69775,70.432107,47.69775
14887,118.25459,120.0,120.0,99.737533
14888,120.0,120.0,113.6678,101.60428
14889,120.0,120.0,120.0,101.60428
14890,120.0,120.0,120.0,101.60428
14891,120.0,120.0,120.0,101.60428
14892,120.0,118.23138,101.06383,101.60428
14893,120.0,95.0,89.3,120.0
14894,70.720407,73.898831,71.576136,48.898831
14895,120.0,120.0,120.0,120.0
